"Fecha","ID","Producto","Tipo","Ventas","Unidades"
2025-08-14,2937,"Tomaseca","Bebida",201646,4
2025-08-14,2938,"Aborrajado","Comida",25580,4
2025-08-14,2939,"Marimba de Chonta","Artesanias",326403,1
2025-08-14,2940,"Tomaseca","Bebida",192562,5
2025-08-14,2941,"Marimba de Chonta","Artesanias",250949,4
2025-08-14,2942,"Artesanias en cana","Artesanias",50827,3
2025-08-14,2943,"Artesanias en cana","Artesanias",20200,1
2025-08-14,2944,"Marranita","Comida",30341,5
2025-08-14,2945,"Marranita","Comida",31406,2
2025-08-14,2946,"Empanada de Piangua","Comida",16274,4
2025-08-14,2947,"Artesanias en cana","Artesanias",49574,3
2025-08-14,2948,"Limonada de Cana","Bebida",14896,5
2025-08-14,2949,"Empanada de Piangua","Comida",15274,4
2025-08-14,2950,"Viche","Bebida",102352,3
2025-08-14,2951,"Tomaseca","Bebida",145198,1
2025-08-14,2952,"Marranita","Comida",28578,2
2025-08-14,2953,"Empanada de Piangua","Comida",14540,4
2025-08-14,2954,"Limonada de Cana","Bebida",16165,1
2025-08-14,2955,"Artesanias en cana","Artesanias",28864,1
2025-08-14,2956,"Limonada de Cana","Bebida",15703,4
2025-08-14,2957,"Encocado de Camarones","Comida",14781,5
2025-08-14,2958,"Limonada de Cana","Bebida",14173,4
2025-08-14,2959,"Marimba de Chonta","Artesanias",229611,1
2025-08-14,2960,"Artesanias en cana","Artesanias",18410,5
2025-08-14,2961,"Aborrajado","Comida",26726,1
2025-08-14,2962,"Curao","Bebida",195364,5
2025-08-14,2963,"Artesanias en cana","Artesanias",28817,3
2025-08-14,2964,"Artesanias en cana","Artesanias",28909,5
2025-08-14,2965,"Encocado de Camarones","Comida",24485,3
2025-08-14,2966,"Panuelos","Artesanias",50351,3
2025-08-14,2967,"Limonada de Cana","Bebida",15938,3
2025-08-14,2968,"Marimba de Chonta","Artesanias",327748,4
2025-08-14,2969,"Curao","Bebida",185643,1
2025-08-14,2970,"Artesanias en cana","Artesanias",32014,2
2025-08-14,2971,"Artesanias en cana","Artesanias",45013,1
2025-08-14,2972,"Artesanias en cana","Artesanias",41210,4
2025-08-14,2973,"Aborrajado","Comida",28601,4
2025-08-14,2974,"Sombrero de Palma","Artesanias",261650,1
2025-08-14,2975,"Artesanias en cana","Artesanias",45988,3
2025-08-14,2976,"Tomaseca","Bebida",203868,3
2025-08-14,2977,"Panuelos","Artesanias",51710,1
2025-08-14,2978,"Sombrero de Palma","Artesanias",258643,4
2025-08-14,2979,"Encocado de Camarones","Comida",14775,3
2025-08-14,2980,"Sombrero de Palma","Artesanias",237392,1
2025-08-14,2981,"Marimba de Chonta","Artesanias",252420,1
2025-08-14,2982,"Tomaseca","Bebida",114849,1
2025-08-14,2983,"Aborrajado","Comida",29921,5
2025-08-14,2984,"Panuelos","Artesanias",19163,4
2025-08-14,2985,"Encocado de Camarones","Comida",15638,3
2025-08-14,2986,"Viche","Bebida",114036,3
2025-08-14,2987,"Curao","Bebida",237185,4
2025-08-14,2988,"Encocado de Camarones","Comida",19822,1
2025-08-14,2989,"Tomaseca","Bebida",112694,3
2025-08-14,2990,"Artesanias en cana","Artesanias",34124,4
2025-08-14,2991,"Empanada de Piangua","Comida",16266,1
2025-08-14,2992,"Tomaseca","Bebida",146767,5
2025-08-14,2993,"Panuelos","Artesanias",41740,4
2025-08-14,2994,"Limonada de Cana","Bebida",15448,5
2025-08-14,2995,"Limonada de Cana","Bebida",14773,5
2025-08-14,2996,"Empanada de Piangua","Comida",16633,2
2025-08-14,2997,"Tomaseca","Bebida",156202,2
2025-08-14,2998,"Sombrero de Palma","Artesanias",225652,2
2025-08-14,2999,"Empanada de Piangua","Comida",16232,3
2025-08-14,3000,"Aborrajado","Comida",29680,1
2025-08-14,3001,"Marranita","Comida",26356,1
2025-08-14,3002,"Aborrajado","Comida",27685,1
2025-08-14,3003,"Marranita","Comida",32227,1
2025-08-14,3004,"Sombrero de Palma","Artesanias",273136,1
2025-08-14,3005,"Empanada de Piangua","Comida",16600,5
2025-08-14,3006,"Curao","Bebida",227274,5
2025-08-14,3007,"Tomaseca","Bebida",185702,4
2025-08-14,3008,"Limonada de Cana","Bebida",14375,3
2025-08-14,3009,"Marranita","Comida",25642,1
2025-08-14,3010,"Limonada de Cana","Bebida",14812,5
2025-08-14,3011,"Curao","Bebida",153120,5
2025-08-14,3012,"Aborrajado","Comida",26118,1
2025-08-14,3013,"Panuelos","Artesanias",25799,3
2025-08-14,3014,"Aborrajado","Comida",28777,5
2025-08-14,3015,"Empanada de Piangua","Comida",12514,5
2025-08-14,3016,"Sombrero de Palma","Artesanias",231351,2
2025-08-14,3017,"Encocado de Camarones","Comida",19040,5
2025-08-14,3018,"Aborrajado","Comida",30702,1
2025-08-14,3019,"Marimba de Chonta","Artesanias",324478,1
2025-08-14,3020,"Marimba de Chonta","Artesanias",291414,4
2025-08-14,3021,"Aborrajado","Comida",25269,1
2025-08-14,3022,"Marranita","Comida",25233,5
2025-08-14,3023,"Empanada de Piangua","Comida",14899,3
2025-08-14,3024,"Marimba de Chonta","Artesanias",334877,2
2025-08-14,3025,"Tomaseca","Bebida",116522,2
2025-08-14,3026,"Artesanias en cana","Artesanias",33757,3
2025-08-14,3027,"Sombrero de Palma","Artesanias",274119,4
2025-08-14,3028,"Curao","Bebida",249105,4
2025-08-14,3029,"Encocado de Camarones","Comida",17208,3
2025-08-14,3030,"Artesanias en cana","Artesanias",34519,3
2025-08-14,3031,"Artesanias en cana","Artesanias",48568,1
2025-08-14,3032,"Aborrajado","Comida",30431,1
2025-08-14,3033,"Aborrajado","Comida",27951,3
2025-08-14,3034,"Tomaseca","Bebida",131544,5
2025-08-14,3035,"Aborrajado","Comida",26029,1
2025-08-14,3036,"Tomaseca","Bebida",161773,5
2025-08-14,3037,"Limonada de Cana","Bebida",16538,1
2025-08-14,3038,"Viche","Bebida",172039,1
2025-08-14,3039,"Sombrero de Palma","Artesanias",266374,5
2025-08-14,3040,"Tomaseca","Bebida",198457,4
2025-08-14,3041,"Viche","Bebida",157001,1
2025-08-14,3042,"Curao","Bebida",232242,5
2025-08-14,3043,"Empanada de Piangua","Comida",14103,2
2025-08-14,3044,"Limonada de Cana","Bebida",16622,2
2025-08-14,3045,"Curao","Bebida",234416,5
2025-08-14,3046,"Marranita","Comida",28346,1
2025-08-14,3047,"Marranita","Comida",27685,2
2025-08-14,3048,"Curao","Bebida",153232,5
2025-08-14,3049,"Sombrero de Palma","Artesanias",258181,4
2025-08-14,3050,"Panuelos","Artesanias",41221,1
2025-08-14,3051,"Aborrajado","Comida",27365,2
2025-08-14,3052,"Marimba de Chonta","Artesanias",233495,4
2025-08-14,3053,"Aborrajado","Comida",27068,4
2025-08-14,3054,"Tomaseca","Bebida",117304,2
2025-08-14,3055,"Viche","Bebida",99443,4
2025-08-14,3056,"Curao","Bebida",160430,3
2025-08-14,3057,"Aborrajado","Comida",30019,3
2025-08-14,3058,"Empanada de Piangua","Comida",12074,1
2025-08-14,3059,"Empanada de Piangua","Comida",11914,3
2025-08-14,3060,"Marranita","Comida",33527,4
2025-08-14,3061,"Marimba de Chonta","Artesanias",263110,2
2025-08-14,3062,"Limonada de Cana","Bebida",16050,2
2025-08-14,3063,"Empanada de Piangua","Comida",15608,5
2025-08-14,3064,"Tomaseca","Bebida",211294,3
2025-08-14,3065,"Viche","Bebida",135321,1
2025-08-14,3066,"Tomaseca","Bebida",166657,1
2025-08-14,3067,"Marranita","Comida",28413,2
2025-08-14,3068,"Sombrero de Palma","Artesanias",276994,5
2025-08-14,3069,"Marimba de Chonta","Artesanias",293277,2
2025-08-14,3070,"Empanada de Piangua","Comida",14100,5
2025-08-14,3071,"Aborrajado","Comida",28004,3
2025-08-14,3072,"Sombrero de Palma","Artesanias",274273,4
2025-08-14,3073,"Tomaseca","Bebida",140676,4
2025-08-14,3074,"Artesanias en cana","Artesanias",28382,4
2025-08-14,3075,"Aborrajado","Comida",28805,5
2025-08-14,3076,"Encocado de Camarones","Comida",19007,1
2025-08-14,3077,"Limonada de Cana","Bebida",15510,3
2025-08-14,3078,"Encocado de Camarones","Comida",14806,1
2025-08-14,3079,"Viche","Bebida",191724,4
2025-08-14,3080,"Curao","Bebida",162291,1
2025-08-14,3081,"Panuelos","Artesanias",23294,1
2025-08-14,3082,"Empanada de Piangua","Comida",15064,1
2025-08-14,3083,"Panuelos","Artesanias",49558,4
2025-08-14,3084,"Limonada de Cana","Bebida",16801,3
2025-08-14,3085,"Encocado de Camarones","Comida",19368,4
2025-08-14,3086,"Aborrajado","Comida",28217,1
2025-08-14,3087,"Empanada de Piangua","Comida",13215,4
2025-08-14,3088,"Artesanias en cana","Artesanias",41261,5
2025-08-14,3089,"Artesanias en cana","Artesanias",31549,3
2025-08-14,3090,"Limonada de Cana","Bebida",16574,4
2025-08-14,3091,"Viche","Bebida",171148,5
2025-08-14,3092,"Tomaseca","Bebida",157188,5
2025-08-14,3093,"Empanada de Piangua","Comida",11351,1
2025-08-14,3094,"Encocado de Camarones","Comida",15098,3
2025-08-14,3095,"Tomaseca","Bebida",127831,1
2025-08-14,3096,"Marranita","Comida",31994,2
2025-08-14,3097,"Aborrajado","Comida",25233,3
2025-08-14,3098,"Viche","Bebida",132292,4
2025-08-14,3099,"Limonada de Cana","Bebida",14173,4
2025-08-14,3100,"Tomaseca","Bebida",141578,5
2025-08-14,3101,"Tomaseca","Bebida",183071,5
2025-08-14,3102,"Tomaseca","Bebida",173597,5
2025-08-14,3103,"Sombrero de Palma","Artesanias",240180,4
2025-08-14,3104,"Limonada de Cana","Bebida",15207,4
2025-08-14,3105,"Curao","Bebida",180345,2
2025-08-14,3106,"Sombrero de Palma","Artesanias",238267,1
2025-08-14,3107,"Limonada de Cana","Bebida",14646,1
2025-08-14,3108,"Sombrero de Palma","Artesanias",240752,5
2025-08-14,3109,"Marranita","Comida",32344,5
2025-08-14,3110,"Encocado de Camarones","Comida",21170,5
2025-08-14,3111,"Encocado de Camarones","Comida",19166,3
2025-08-14,3112,"Limonada de Cana","Bebida",16118,2
2025-08-14,3113,"Aborrajado","Comida",25558,4
2025-08-14,3114,"Encocado de Camarones","Comida",21145,3
2025-08-14,3115,"Sombrero de Palma","Artesanias",265024,5
2025-08-14,3116,"Limonada de Cana","Bebida",14509,3
2025-08-14,3117,"Marranita","Comida",28178,4
2025-08-14,3118,"Viche","Bebida",186305,3
2025-08-14,3119,"Artesanias en cana","Artesanias",38108,3
2025-08-14,3120,"Marranita","Comida",33070,3
2025-08-14,3121,"Panuelos","Artesanias",28183,5
2025-08-14,3122,"Sombrero de Palma","Artesanias",231166,5
2025-08-14,3123,"Sombrero de Palma","Artesanias",243464,4
2025-08-14,3124,"Viche","Bebida",101923,4
2025-08-14,3125,"Viche","Bebida",102713,4
2025-08-14,3126,"Limonada de Cana","Bebida",14809,3
2025-08-14,3127,"Marimba de Chonta","Artesanias",306486,1
2025-08-14,3128,"Artesanias en cana","Artesanias",38691,1
2025-08-14,3129,"Viche","Bebida",182911,5
2025-08-14,3130,"Viche","Bebida",108376,4
2025-08-14,3131,"Tomaseca","Bebida",158276,3
2025-08-14,3132,"Panuelos","Artesanias",43048,2
2025-08-14,3133,"Tomaseca","Bebida",165852,1
2025-08-14,3134,"Marranita","Comida",31254,5
2025-08-14,3135,"Aborrajado","Comida",30159,5
2025-08-14,3136,"Viche","Bebida",116897,4
2025-08-14,3137,"Limonada de Cana","Bebida",16454,1
2025-08-14,3138,"Limonada de Cana","Bebida",15313,2
2025-08-14,3139,"Encocado de Camarones","Comida",14027,3
2025-08-14,3140,"Empanada de Piangua","Comida",12385,2
2025-08-14,3141,"Aborrajado","Comida",28772,4
2025-08-14,3142,"Sombrero de Palma","Artesanias",274982,4
2025-08-14,3143,"Tomaseca","Bebida",135357,5
2025-08-14,3144,"Empanada de Piangua","Comida",11699,2
2025-08-14,3145,"Artesanias en cana","Artesanias",31919,5
2025-08-14,3146,"Empanada de Piangua","Comida",15700,1
2025-08-14,3147,"Artesanias en cana","Artesanias",36864,1
2025-08-14,3148,"Marranita","Comida",33252,5
2025-08-14,3149,"Marranita","Comida",26174,4
2025-08-14,3150,"Encocado de Camarones","Comida",16249,2
2025-08-14,3151,"Encocado de Camarones","Comida",22436,2
2025-08-14,3152,"Sombrero de Palma","Artesanias",227235,5
2025-08-14,3153,"Artesanias en cana","Artesanias",51214,3
2025-08-14,3154,"Sombrero de Palma","Artesanias",226554,4
2025-08-14,3155,"Limonada de Cana","Bebida",16787,4
2025-08-14,3156,"Aborrajado","Comida",27472,1
2025-08-14,3157,"Artesanias en cana","Artesanias",36489,4
2025-08-14,3158,"Artesanias en cana","Artesanias",49664,5
2025-08-14,3159,"Marranita","Comida",28461,2
2025-08-14,3160,"Viche","Bebida",168088,4
2025-08-14,3161,"Aborrajado","Comida",29800,5
2025-08-14,3162,"Panuelos","Artesanias",42014,1
2025-08-14,3163,"Viche","Bebida",132121,3
2025-08-14,3164,"Limonada de Cana","Bebida",16359,3
2025-08-14,3165,"Aborrajado","Comida",26001,1
2025-08-14,3166,"Aborrajado","Comida",25418,4
2025-08-14,3167,"Sombrero de Palma","Artesanias",229961,4
2025-08-14,3168,"Encocado de Camarones","Comida",18090,3
2025-08-14,3169,"Artesanias en cana","Artesanias",37629,5
2025-08-14,3170,"Curao","Bebida",214735,2
2025-08-14,3171,"Artesanias en cana","Artesanias",45467,3
2025-08-14,3172,"Marimba de Chonta","Artesanias",259086,2
2025-08-14,3173,"Limonada de Cana","Bebida",15591,3
2025-08-14,3174,"Tomaseca","Bebida",143565,5
2025-08-14,3175,"Aborrajado","Comida",27186,2
2025-08-14,3176,"Empanada de Piangua","Comida",16434,4
2025-08-14,3177,"Sombrero de Palma","Artesanias",225237,3
2025-08-14,3178,"Marranita","Comida",29926,1
2025-08-14,3179,"Encocado de Camarones","Comida",18272,3
2025-08-14,3180,"Viche","Bebida",174329,5
2025-08-14,3181,"Tomaseca","Bebida",170134,2
2025-08-14,3182,"Tomaseca","Bebida",188602,2
2025-08-14,3183,"Sombrero de Palma","Artesanias",275907,4
2025-08-14,3184,"Empanada de Piangua","Comida",13251,2
2025-08-14,3185,"Viche","Bebida",123510,2
2025-08-14,3186,"Viche","Bebida",112632,5
2025-08-14,3187,"Viche","Bebida",136728,4
2025-08-14,3188,"Marimba de Chonta","Artesanias",299394,1
2025-08-14,3189,"Marranita","Comida",32661,3
2025-08-14,3190,"Curao","Bebida",269569,5
2025-08-14,3191,"Tomaseca","Bebida",185635,2
2025-08-14,3192,"Marranita","Comida",33580,1
2025-08-14,3193,"Limonada de Cana","Bebida",14747,3
2025-08-14,3194,"Limonada de Cana","Bebida",14655,5
2025-08-14,3195,"Limonada de Cana","Bebida",14918,2
2025-08-14,3196,"Panuelos","Artesanias",15781,4
2025-08-14,3197,"Marimba de Chonta","Artesanias",319572,4
2025-08-14,3198,"Marranita","Comida",30571,5
2025-08-14,3199,"Encocado de Camarones","Comida",23972,5
2025-08-14,3200,"Artesanias en cana","Artesanias",44749,5
2025-08-14,3201,"Limonada de Cana","Bebida",14165,4
2025-08-14,3202,"Encocado de Camarones","Comida",19418,2
2025-08-14,3203,"Curao","Bebida",228496,3
2025-08-14,3204,"Viche","Bebida",146807,3
2025-08-14,3205,"Viche","Bebida",116866,5
2025-08-14,3206,"Viche","Bebida",176624,1
2025-08-14,3207,"Sombrero de Palma","Artesanias",233814,5
2025-08-14,3208,"Marimba de Chonta","Artesanias",323957,5
2025-08-14,3209,"Curao","Bebida",162857,2
2025-08-14,3210,"Empanada de Piangua","Comida",14963,1
2025-08-14,3211,"Marranita","Comida",28766,5
2025-08-14,3212,"Artesanias en cana","Artesanias",18340,3
2025-08-14,3213,"Tomaseca","Bebida",140751,2
2025-08-14,3214,"Marimba de Chonta","Artesanias",309142,4
2025-08-14,3215,"Artesanias en cana","Artesanias",42771,1
2025-08-14,3216,"Marranita","Comida",28962,3
2025-08-14,3217,"Panuelos","Artesanias",32042,5
2025-08-14,3218,"Panuelos","Artesanias",27301,1
2025-08-14,3219,"Artesanias en cana","Artesanias",51205,5
2025-08-14,3220,"Marimba de Chonta","Artesanias",303364,4
2025-08-14,3221,"Sombrero de Palma","Artesanias",232704,1
2025-08-14,3222,"Aborrajado","Comida",28309,5
2025-08-14,3223,"Curao","Bebida",216046,5
2025-08-14,3224,"Tomaseca","Bebida",118831,2
2025-08-14,3225,"Sombrero de Palma","Artesanias",240937,2
2025-08-14,3226,"Marimba de Chonta","Artesanias",329466,1
2025-08-14,3227,"Limonada de Cana","Bebida",14080,5
2025-08-14,3228,"Aborrajado","Comida",28783,4
2025-08-14,3229,"Sombrero de Palma","Artesanias",268680,1
2025-08-14,3230,"Curao","Bebida",218002,4
2025-08-14,3231,"Aborrajado","Comida",28567,5
2025-08-14,3232,"Artesanias en cana","Artesanias",28178,2
2025-08-14,3233,"Marranita","Comida",31296,2
2025-08-14,3234,"Marimba de Chonta","Artesanias",332725,4
2025-08-14,3235,"Empanada de Piangua","Comida",14165,3
2025-08-14,3236,"Tomaseca","Bebida",147014,2
2025-08-14,3237,"Tomaseca","Bebida",142940,5
2025-08-14,3238,"Empanada de Piangua","Comida",15882,3
2025-08-14,3239,"Viche","Bebida",145829,1
2025-08-14,3240,"Empanada de Piangua","Comida",13663,4
2025-08-14,3241,"Sombrero de Palma","Artesanias",242624,4
2025-08-14,3242,"Panuelos","Artesanias",29450,3
2025-08-14,3243,"Marimba de Chonta","Artesanias",225708,5
2025-08-14,3244,"Marranita","Comida",33168,2
2025-08-14,3245,"Empanada de Piangua","Comida",13685,1
2025-08-14,3246,"Marimba de Chonta","Artesanias",331424,5
2025-08-14,3247,"Viche","Bebida",175094,1
2025-08-14,3248,"Panuelos","Artesanias",49995,4
2025-08-14,3249,"Aborrajado","Comida",28960,2
2025-08-14,3250,"Encocado de Camarones","Comida",22263,1
2025-08-14,3251,"Empanada de Piangua","Comida",12206,1
2025-08-14,3252,"Marimba de Chonta","Artesanias",282447,3
2025-08-14,3253,"Artesanias en cana","Artesanias",18690,4
2025-08-14,3254,"Marimba de Chonta","Artesanias",300851,4
2025-08-14,3255,"Tomaseca","Bebida",129352,3
2025-08-14,3256,"Panuelos","Artesanias",40283,2
2025-08-14,3257,"Aborrajado","Comida",29046,4
2025-08-14,3258,"Limonada de Cana","Bebida",16174,4
2025-08-14,3259,"Limonada de Cana","Bebida",15650,4
2025-08-14,3260,"Artesanias en cana","Artesanias",15585,4
2025-08-14,3261,"Marranita","Comida",28564,3
2025-08-14,3262,"Tomaseca","Bebida",133074,2
2025-08-14,3263,"Sombrero de Palma","Artesanias",253751,3
2025-08-14,3264,"Tomaseca","Bebida",155084,1
2025-08-14,3265,"Aborrajado","Comida",29556,1
2025-08-14,3266,"Artesanias en cana","Artesanias",25350,3
2025-08-14,3267,"Empanada de Piangua","Comida",13416,3
2025-08-14,3268,"Marimba de Chonta","Artesanias",237221,2
2025-08-14,3269,"Aborrajado","Comida",28730,3
2025-08-14,3270,"Sombrero de Palma","Artesanias",239250,5
2025-08-14,3271,"Marranita","Comida",28181,5
2025-08-14,3272,"Encocado de Camarones","Comida",16628,2
2025-08-14,3273,"Viche","Bebida",99365,1
2025-08-14,3274,"Marimba de Chonta","Artesanias",252473,5
2025-08-14,3275,"Curao","Bebida",278006,2
2025-08-14,3276,"Encocado de Camarones","Comida",23470,5
2025-08-14,3277,"Empanada de Piangua","Comida",12607,4
2025-08-14,3278,"Panuelos","Artesanias",18920,4
2025-08-14,3279,"Aborrajado","Comida",29240,5
2025-08-14,3280,"Marranita","Comida",30047,3
2025-08-14,3281,"Aborrajado","Comida",29537,2
2025-08-14,3282,"Marranita","Comida",29682,5
2025-08-14,3283,"Marimba de Chonta","Artesanias",329704,2
2025-08-14,3284,"Viche","Bebida",102862,1
2025-08-14,3285,"Marimba de Chonta","Artesanias",259405,4
2025-08-14,3286,"Curao","Bebida",223099,3
2025-08-14,3287,"Empanada de Piangua","Comida",12677,1
2025-08-14,3288,"Curao","Bebida",194817,1
2025-08-14,3289,"Curao","Bebida",235338,1
2025-08-14,3290,"Empanada de Piangua","Comida",15187,2
2025-08-14,3291,"Artesanias en cana","Artesanias",15145,1
2025-08-14,3292,"Marranita","Comida",27864,5
2025-08-14,3293,"Viche","Bebida",150973,2
2025-08-14,3294,"Aborrajado","Comida",30302,1
2025-08-14,3295,"Viche","Bebida",157600,1
2025-08-14,3296,"Panuelos","Artesanias",36402,3
2025-08-14,3297,"Tomaseca","Bebida",176144,4
2025-08-14,3298,"Marimba de Chonta","Artesanias",330290,5
2025-08-14,3299,"Artesanias en cana","Artesanias",49389,3
2025-08-14,3300,"Curao","Bebida",152400,3
2025-08-14,3301,"Curao","Bebida",277689,5
2025-08-14,3302,"Artesanias en cana","Artesanias",25827,1
2025-08-14,3303,"Panuelos","Artesanias",50194,5
2025-08-14,3304,"Marranita","Comida",25650,2
2025-08-14,3305,"Artesanias en cana","Artesanias",16361,2
2025-08-14,3306,"Marranita","Comida",25252,3
2025-08-14,3307,"Curao","Bebida",275770,4
2025-08-14,3308,"Viche","Bebida",142063,1
2025-08-14,3309,"Aborrajado","Comida",25457,3
2025-08-14,3310,"Viche","Bebida",126578,1
2025-08-14,3311,"Curao","Bebida",269204,1
2025-08-14,3312,"Aborrajado","Comida",26460,1
2025-08-14,3313,"Panuelos","Artesanias",50126,5
2025-08-14,3314,"Encocado de Camarones","Comida",23198,2
2025-08-14,3315,"Viche","Bebida",108519,3
2025-08-14,3316,"Encocado de Camarones","Comida",20343,2
2025-08-14,3317,"Marimba de Chonta","Artesanias",254681,1
2025-08-14,3318,"Limonada de Cana","Bebida",14588,4
2025-08-14,3319,"Sombrero de Palma","Artesanias",268025,3
2025-08-14,3320,"Artesanias en cana","Artesanias",33322,1
2025-08-14,3321,"Sombrero de Palma","Artesanias",264721,5
2025-08-14,3322,"Marranita","Comida",33171,5
2025-08-14,3323,"Panuelos","Artesanias",27595,2
2025-08-14,3324,"Marranita","Comida",33342,2
2025-08-14,3325,"Artesanias en cana","Artesanias",17250,3
2025-08-14,3326,"Artesanias en cana","Artesanias",20153,5
2025-08-14,3327,"Curao","Bebida",223673,2
2025-08-14,3328,"Viche","Bebida",122658,3
2025-08-14,3329,"Sombrero de Palma","Artesanias",277501,3
2025-08-14,3330,"Marranita","Comida",29722,5
2025-08-14,3331,"Sombrero de Palma","Artesanias",251064,5
2025-08-14,3332,"Marimba de Chonta","Artesanias",286544,1
2025-08-14,3333,"Viche","Bebida",189611,4
2025-08-14,3334,"Limonada de Cana","Bebida",16129,3
2025-08-14,3335,"Curao","Bebida",240685,5
2025-08-14,3336,"Tomaseca","Bebida",154717,2
2025-08-14,3337,"Marimba de Chonta","Artesanias",329892,5
